date,TSLA.Close,TSM.Close,JNJ.Close,UNH.Close,JPM.Close,TCEHY.Close,TCTZF.Close,XOM.Close,BAC.Close,PG.Close,CVX.Close,JPM.PC.Close,JPM.PD.Close,LVMUY.Close,BAC.PK.Close,HD.Close,RHHBF.Close,RHHBY.Close,KO.Close,BML.PL.Close,BAC.PE.Close,ABBV.Close,BML.PG.Close,BAC.PB.Close,BML.PH.Close,BML.PJ.Close,BABA.Close,BABAF.Close,AVGO.Close,PEP.Close,RYDAF.Close,SHEL.Close,VZ.Close,COST.Close,AZNCF.Close,ABT.Close,NVS.Close,WFC.PY.Close,ADBE.Close,NVSEF.Close,WFC.PL.Close,CMCSA.Close,ORCL.Close,DHR.Close,WFC.PR.Close,WFC.PQ.Close,ACN.Close,CSCO.Close,LRLCF.Close,CICHF.Close,MCD.Close,NKE.Close,INTC.Close,C.PJ.Close,TMUS.Close,TXN.Close
05/28/2020,161.162003,50.279999,146.970001,303.970001,99.860001,52.25,52.02,45.040001,24.860001,116.059998,90.870003,27.450001,26.790001,85.07,26.85,245.139999,348.51001,43.950001,47.09,21.9,23.280001,90.029999,19.370001,27.15,19.559999,22.879499,199.490005,25.145,283.140015,132.289993,16.370001,32.610001,55.720001,309.559998,108.0,92.099998,86.279999,25.940001,379.829987,86.889999,1340.0,39.549999,53.619999,163.970001,26.690001,25.01,201.669998,45.599998,289.399994,0.81,188.729996,98.459999,61.700001,27.209999,99.220001,115.870003
05/29/2020,167.0,50.330002,148.75,304.850006,97.309998,54.32,54.139999,45.470001,24.120001,115.919998,91.699997,27.629999,26.940001,84.150002,26.83,248.479996,346.5,43.349998,46.68,21.76,23.200001,92.669998,19.469999,27.280001,19.440001,22.98,207.389999,25.26,291.269989,131.550003,15.8,31.950001,57.380001,308.470001,107.260002,94.919998,87.43,25.879999,386.600006,86.900002,1350.0,39.599998,53.77,166.610001,26.639999,25.1,201.619995,47.82,290.600006,0.78,186.320007,98.580002,62.93,27.360001,100.040001,118.739998
06/01/2020,179.619995,51.029999,147.190002,305.929993,98.599998,55.18,55.200001,46.279999,24.610001,117.25,92.790001,27.75,27.040001,85.190002,26.93,247.289993,345.51001,43.43,46.990002,21.9109,23.379999,90.699997,19.360001,27.33,19.59,23.190001,206.570007,25.26,289.98999,132.990005,16.4,33.18,55.779999,308.290009,108.0,93.010002,86.68,25.83,389.679993,86.800003,1362.75,40.18,53.060001,165.380005,26.809999,25.219999,203.380005,46.299999,287.0,0.81,187.410004,99.540001,61.860001,27.5,99.699997,117.860001
06/02/2020,176.311996,52.009998,148.25,306.309998,98.93,56.360001,56.349998,47.310001,24.84,118.059998,94.690002,27.719999,27.1,86.389999,26.99,252.710007,346.299988,43.799999,46.900002,22.07,23.59,91.040001,19.4501,27.23,19.575001,23.24,214.330002,26.85,298.059998,132.630005,16.92,34.0,56.400002,307.089996,108.75,92.620003,86.459999,25.91,390.440002,84.650002,1366.599976,40.779999,53.279999,166.960007,26.799999,25.219999,205.779999,46.889999,292.75,0.82,187.589996,100.739998,62.119999,27.51,100.410004,122.669998
06/03/2020,176.591995,53.060001,148.649994,305.350006,104.269997,56.290001,56.52,49.240002,25.99,118.529999,97.18,27.860001,27.17,89.099998,26.959999,251.0,349.399994,43.939999,47.900002,22.43,23.690001,90.889999,19.549999,27.360001,19.636299,23.42,218.610001,26.33,309.529999,132.820007,17.629999,35.650002,56.830002,306.640015,108.68,91.400002,85.699997,26.01,389.920013,86.0,1381.375,41.299999,53.490002,169.639999,26.940001,25.49,207.279999,46.939999,304.700012,0.83,193.289993,104.110001,61.93,27.639999,101.209999,127.209999
06/04/2020,172.876007,54.279999,146.729996,298.079987,106.440002,55.52,55.560001,49.099998,26.780001,116.050003,96.279999,27.93,27.190001,88.32,26.98,248.949997,345.600006,43.299999,47.919998,22.49,23.84,93.040001,19.370001,27.41,19.620001,23.3902,218.039993,27.299999,308.890015,130.570007,17.66,35.57,57.220001,310.75,109.209999,88.25,85.120003,25.950001,385.799988,85.199997,1377.98999,41.290001,52.849998,168.789993,26.809999,25.440001,203.100006,46.860001,283.5,0.84,193.240005,101.279999,62.970001,27.559999,100.169998,128.580002
06/05/2020,177.132004,55.200001,147.300003,311.850006,111.230003,56.0,56.5,53.080002,28.110001,118.330002,100.809998,27.790001,27.030001,90.419998,26.834999,254.899994,342.399994,42.950001,49.09,22.84,24.039,93.849998,19.68,27.33,19.790001,23.615,219.550003,27.68,317.079987,132.440002,18.82,37.77,57.740002,312.040009,108.0,89.860001,85.889999,26.0201,392.899994,85.900002,1379.0,42.09,53.98,173.229996,26.871799,25.42,208.490005,47.830002,302.850006,0.84,197.160004,102.709999,64.339996,27.639999,101.129997,131.440002
06/08/2020,189.983994,55.57,146.770004,309.480011,113.449997,55.779999,55.5,54.740002,28.540001,119.050003,103.239998,27.98,27.200001,90.849998,27.0,256.769989,345.0,42.869999,49.849998,22.91,24.15,94.589996,19.76,27.469999,19.860001,23.73,219.0,28.120001,317.519989,132.210007,19.6,39.290001,58.09,307.190002,106.459999,92.559998,85.669998,26.16,397.779999,85.599998,1371.910034,43.119999,55.099998,171.509995,27.18,25.65,211.279999,48.130001,300.0,0.79,202.649994,104.290001,63.669998,27.73,104.459999,132.860001
06/09/2020,188.134003,56.610001,145.960007,309.209991,110.540001,55.98,55.75,53.52,28.219999,118.339996,101.529999,28.02,27.120001,89.699997,26.950001,256.76001,343.700012,43.610001,49.0,22.629999,24.059999,96.169998,19.854,27.35,19.83,23.605,220.720001,28.0,315.320007,132.970001,18.700001,37.259998,57.860001,305.549988,105.669998,90.269997,88.43,26.139999,397.160004,91.050003,1373.0,42.150002,54.18,169.449997,26.9,25.48,207.339996,48.049999,304.0,0.79,199.520004,102.629997,63.040001,27.65,103.190002,132.119995
06/10/2020,205.009995,57.549999,147.800003,305.75,106.059998,57.990002,58.150002,50.650002,26.6,119.230003,97.580002,27.879999,27.1,90.709999,26.9,254.449997,346.450012,43.830002,48.619999,22.6,24.0,96.900002,19.639999,27.4,19.76,23.5371,223.679993,27.5,315.040009,134.130005,18.059999,36.25,58.049999,307.329987,107.860001,92.160004,88.0,26.120001,406.820007,87.900002,1368.640015,41.360001,54.110001,172.690002,26.76,25.43,209.429993,47.419998,304.850006,0.82,195.800003,102.120003,63.869999,27.549999,105.790001,131.399994
06/11/2020,194.567993,55.040001,140.869995,283.730011,97.209999,55.880001,55.669998,46.18,23.93,116.260002,89.370003,27.469999,26.76,83.629997,26.5,239.470001,344.799988,42.540001,45.540001,22.040001,23.35,92.260002,19.34,26.790001,19.195,22.91,215.240005,27.34,293.75,127.839996,16.75,33.189999,56.450001,300.829987,103.459999,87.779999,84.400002,25.530001,387.670013,85.0,1345.819946,39.25,51.310001,164.899994,26.389999,25.0,195.949997,43.669998,293.040009,0.79,187.509995,95.169998,59.700001,27.129999,100.889999,124.610001
06/12/2020,187.056,56.0,142.149994,285.149994,99.870003,56.75,56.639999,47.169998,24.780001,115.620003,92.389999,27.450001,26.690001,86.290001,26.530001,242.449997,339.200012,42.790001,45.599998,21.83,23.280001,92.459999,19.15,26.780001,19.200001,22.780001,217.639999,27.0,300.25,129.0,17.129999,34.450001,56.529999,298.700012,103.860001,89.019997,84.349998,25.5,406.540009,84.300003,1328.329956,39.459999,51.860001,168.380005,26.26,24.889999,201.589996,45.07,293.399994,0.78,189.169998,96.43,59.330002,27.0,102.309998,123.970001
06/15/2020,198.179993,56.02,141.25,286.279999,101.25,56.830002,56.650002,47.139999,25.15,116.690002,91.230003,27.690001,26.57,85.260002,26.6,241.360001,348.799988,43.259998,46.299999,21.76,23.209999,93.080002,19.0,26.879999,19.139999,22.82,217.029999,26.360001,304.089996,130.479996,17.15,34.52,56.150002,297.179993,105.029999,89.550003,85.160004,25.58,401.339996,85.580002,1316.660034,39.830002,53.25,171.550003,26.34,24.889999,199.789993,45.349998,293.440002,0.79,189.490005,97.839996,60.099998,27.059999,104.68,124.230003
06/16/2020,196.425995,55.799999,144.460007,293.0,102.059998,58.080002,57.75,48.200001,25.799999,118.129997,94.029999,27.92,26.780001,84.650002,26.780001,249.949997,345.0,43.599998,46.77,22.025,23.49,96.059998,19.200001,27.049999,19.139999,22.92,222.619995,29.07,310.720001,131.669998,17.57,34.970001,56.919998,301.359985,107.199997,89.739998,86.760002,25.714199,411.670013,86.940002,1320.329956,39.75,54.59,174.899994,26.58,25.139999,204.399994,46.48,305.070007,0.82,190.320007,99.040001,60.400002,27.439301,102.889999,126.110001
06/17/2020,198.358002,56.599998,144.020004,292.600006,99.480003,58.41,58.25,46.630001,25.0,117.93,91.540001,27.889999,26.780001,85.0,26.68,250.850006,355.0,44.790001,46.580002,22.016001,23.51,95.739998,19.285,27.16,19.389999,23.08,224.25,28.450001,313.440002,131.759995,17.18,34.189999,56.650002,299.609985,106.400002,90.900002,89.489998,25.860001,413.48999,86.940002,1318.48999,39.220001,51.52,176.330002,26.66,25.25,205.199997,46.169998,308.540009,0.78,190.789993,99.209999,60.490002,27.65,102.629997,126.220001
06/18/2020,200.792007,56.150002,143.410004,291.480011,98.940002,59.209999,59.5,46.919998,25.040001,119.279999,91.940002,27.85,26.84,84.43,26.75,249.210007,348.01001,44.380001,46.990002,22.25,23.59,96.230003,19.1894,27.17,19.24,23.326799,223.539993,27.389999,318.709991,132.779999,17.059999,34.299999,56.889999,299.570007,104.93,90.279999,89.660004,25.940001,420.459991,88.449997,1321.99231,39.439999,53.689999,176.0,26.99,25.299999,202.929993,45.830002,308.839996,0.8,189.490005,98.449997,60.080002,26.99,106.389999,125.980003
06/19/2020,200.179993,55.310001,143.830002,291.23999,97.809998,58.950001,59.029999,45.98,25.25,118.919998,90.629997,27.74,26.83,84.059998,26.719999,246.649994,351.899994,44.950001,46.02,22.16,23.59,96.709999,19.278,27.17,19.219999,23.389999,220.639999,27.389999,302.769989,131.279999,16.82,33.939999,56.16,299.899994,106.220001,90.68,91.099998,25.700001,428.01001,91.940002,1320.0,39.099998,54.400002,172.949997,26.83,25.219999,201.550003,45.32,311.890015,0.78,186.559998,95.779999,59.619999,26.860001,106.900002,124.889999
06/22/2020,198.863998,56.0,143.389999,292.670013,96.75,62.150002,62.349998,46.419998,24.620001,117.75,91.589996,27.6,26.76,85.800003,26.700001,249.160004,350.950012,44.889999,45.740002,22.1,23.459999,97.269997,18.940001,27.030001,19.1,23.49,221.410004,27.709999,313.540009,131.050003,17.02,34.41,55.66,300.450012,107.0,90.339996,90.620003,25.549999,438.640015,87.800003,1322.0,38.439999,55.119999,174.839996,26.700001,25.049999,202.600006,45.16,309.440002,0.82,187.460007,99.510002,60.09,26.83,106.599998,125.230003
06/23/2020,200.356003,56.759998,142.860001,297.600006,97.93,64.0,64.5,46.700001,24.790001,117.730003,91.440002,27.52,26.76,87.809998,26.68,250.309998,352.200012,44.830002,45.639999,22.17,23.58,97.309998,19.049999,27.1,19.0,23.423,228.75,29.0,311.299988,131.360001,17.139999,34.849998,54.939999,301.290009,107.669998,91.300003,90.459999,25.549999,440.549988,92.800003,1321.660034,39.200001,55.189999,175.589996,26.730499,25.08,207.399994,45.470001,316.200012,0.81,186.619995,101.919998,59.919998,26.799999,107.160004,126.620003
06/24/2020,192.169998,56.580002,139.820007,289.179993,94.660004,62.970001,62.650002,44.5,23.809999,116.419998,87.639999,27.469999,26.67,86.019997,26.620001,246.130005,345.100006,43.540001,44.650002,22.17,23.521999,95.139999,18.92,27.129999,18.799999,23.07,226.220001,28.57,306.970001,129.559998,16.49,33.119999,53.93,298.019989,102.949997,87.300003,88.800003,25.530001,431.679993,87.25,1317.0,38.560001,54.439999,171.460007,26.6,25.030001,201.839996,44.75,313.540009,0.81,184.289993,100.080002,59.09,26.764999,108.43,123.989998
06/25/2020,197.195999,57.040001,139.669998,296.220001,97.959999,62.720001,62.650002,45.169998,24.719999,117.889999,89.209999,27.52,26.709999,87.290001,26.709999,245.380005,354.769989,44.720001,44.93,22.07,23.58,96.989998,18.99,27.219999,18.938999,23.090099,222.160004,28.212999,308.850006,131.410004,16.860001,33.889999,54.279999,300.529999,104.150002,89.620003,89.599998,25.540001,436.950012,89.029999,1322.959961,38.57,54.529999,172.149994,26.59,24.99,217.320007,45.220001,315.640015,0.77,182.759995,101.400002,58.509998,26.605,110.190002,125.059998
06/26/2020,191.947998,56.330002,137.809998,286.880005,92.589996,62.200001,62.099998,43.619999,23.15,115.230003,86.459999,27.42,26.66,87.400002,26.610001,241.009995,345.0,43.900002,43.57,21.969801,23.459999,96.129997,18.73,27.16,18.84,23.1245,215.710007,28.212999,307.410004,128.929993,16.26,32.91,53.16,296.559998,105.199997,88.709999,87.099998,25.33,426.920013,89.339996,1306.0,38.650002,54.18,171.710007,26.4,24.799999,212.470001,46.310001,320.399994,0.81,179.740005,93.669998,57.5,26.370001,105.199997,123.370003
06/29/2020,201.869995,56.389999,139.039993,289.76001,93.0,62.869999,63.099998,44.32,23.389999,117.660004,87.669998,27.49,26.6,87.800003,26.67,246.119995,344.98999,43.700001,44.360001,21.879999,23.370001,96.440002,18.879999,27.18,18.85,23.011999,215.020004,26.403999,309.779999,131.080002,16.35,33.439999,54.689999,301.589996,107.0,89.010002,87.330002,25.219999,424.200012,87.190002,1309.380005,38.939999,54.759998,172.380005,26.34,24.82,212.720001,46.150002,323.359985,0.81,182.800003,95.870003,58.27,26.450001,105.959999,124.769997
06/30/2020,215.962006,56.77,140.630005,294.950012,94.059998,64.0,64.199997,44.720001,23.75,119.57,89.230003,27.4,26.42,88.43,26.299999,250.509995,340.600006,43.380001,44.68,21.84,23.27,98.18,18.84,27.25,18.82,23.030001,215.699997,26.403999,315.609985,132.259995,16.24,32.689999,55.130001,303.209991,105.410004,91.43,87.339996,25.360001,435.309998,86.150002,1297.0,38.98,55.27,176.830002,26.559999,24.76,214.720001,46.639999,320.600006,0.81,184.470001,98.050003,59.830002,26.6,104.150002,126.970001
07/01/2020,223.925995,56.82,140.380005,297.730011,93.260002,65.019997,65.0,43.709999,23.26,119.980003,87.620003,27.59,26.629999,88.800003,26.290001,248.149994,345.209991,44.029999,44.82,21.82,23.34,99.139999,18.799999,27.23,18.870001,23.030001,215.949997,26.403999,312.730011,132.360001,16.26,32.77,54.669998,304.75,106.150002,91.639999,87.849998,25.389999,439.809998,87.0,1304.48999,39.700001,55.490002,177.160004,26.84,24.959999,214.589996,46.060001,322.26001,0.8,184.660004,97.400002,58.810001,26.860001,106.129997,124.800003
07/02/2020,241.731995,58.619999,140.970001,298.26001,92.660004,66.690002,66.550003,44.080002,23.290001,120.879997,88.309998,27.75,26.77,89.989998,26.441999,248.5,346.200012,43.790001,44.880001,22.040001,23.440001,98.879997,19.0,27.35,19.0,23.200001,223.600006,26.139999,315.470001,132.850006,16.120001,32.900002,54.790001,305.73999,106.889999,92.230003,87.57,25.530001,442.950012,87.050003,1317.98999,39.25,55.939999,179.679993,26.719999,24.92,215.720001,45.630001,334.549988,0.76,183.520004,98.43,59.130001,27.08,106.010002,125.809998
07/06/2020,274.31601,61.880001,142.979996,302.809998,95.0,67.989998,68.199997,44.389999,23.66,121.629997,88.57,27.57,26.719999,91.040001,26.42,249.550003,348.0,43.889999,45.23,22.08,23.42,99.010002,19.040001,27.379999,19.0,23.3612,240.0,29.745001,318.790009,133.300003,16.469999,33.450001,55.240002,311.48999,106.540001,92.970001,88.459999,25.540001,452.589996,87.949997,1323.0,40.330002,56.599998,183.0,26.799999,24.91,217.550003,46.419998,331.290009,0.82,188.5,99.949997,59.540001,27.200001,106.779999,129.529999
07/07/2020,277.971985,60.709999,142.850006,296.649994,92.32,66.5,66.599998,43.240002,23.01,122.220001,86.309998,27.459999,26.68,90.410004,26.3827,247.350006,349.799988,43.610001,45.209999,22.200001,23.625,99.349998,19.040001,27.24,18.959999,23.25,236.509995,30.129999,313.119995,133.570007,15.93,32.630001,55.040001,316.230011,106.0,92.459999,87.800003,25.42,449.359985,88.260002,1317.5,40.07,56.310001,182.039993,26.780001,24.92,216.330002,45.630001,324.48999,0.83,185.820007,97.07,58.310001,27.15,105.800003,128.600006
07/08/2020,273.175995,62.59,143.270004,298.359985,93.300003,70.889999,70.849998,43.139999,23.1,122.889999,86.349998,27.73,26.68,91.489998,26.4,249.169998,346.0,44.119999,45.07,22.25,23.700001,99.279999,18.969999,27.360001,18.961,23.3972,257.679993,32.209999,319.570007,134.220001,16.059999,32.75,55.380001,316.320007,108.75,92.580002,88.120003,25.59,457.679993,87.300003,1325.0,39.740002,56.66,184.419998,26.77,24.950001,218.889999,45.810001,325.769989,0.84,185.850006,98.839996,58.610001,27.059999,106.610001,129.259995
07/09/2020,278.855988,64.779999,142.490005,291.160004,91.279999,71.279999,71.110001,41.360001,22.77,122.480003,82.739998,27.85,26.809999,91.0,26.450001,247.960007,354.98999,44.5,43.91,22.32,23.75,97.940002,19.087601,27.48,19.120001,23.465,261.579987,33.25,321.5,132.710007,15.59,31.280001,53.939999,325.540009,106.800003,93.669998,87.339996,25.57,460.839996,88.199997,1327.949951,39.290001,57.529999,185.470001,26.82,24.889999,219.309998,46.700001,321.390015,0.8,184.330002,96.989998,58.419998,26.969999,106.169998,130.429993
07/10/2020,308.929993,63.849998,142.369995,291.230011,96.269997,70.400002,70.330002,42.650002,24.02,123.889999,85.230003,27.790001,26.889999,91.0,26.500099,250.110001,347.200012,44.23,45.150002,22.530001,23.83,96.830002,19.094999,27.440001,19.120001,23.700001,261.01001,32.0,319.440002,134.460007,15.7,32.209999,54.490002,326.230011,106.599998,93.040001,87.010002,25.58,466.200012,87.400002,1330.0,40.509998,57.389999,183.669998,26.719999,24.879999,220.259995,46.66,327.209991,0.81,184.880005,97.989998,59.529999,27.02,107.050003,130.529999
07/13/2020,299.411987,65.07,145.210007,299.709991,97.650002,68.139999,68.550003,42.66,24.190001,124.050003,85.400002,27.7153,26.9,91.5,26.48,249.619995,354.079987,44.189999,45.25,22.365,23.754,97.860001,19.030001,27.299999,19.09,23.719999,251.669998,31.6,311.309998,134.910004,15.91,32.41,54.450001,322.920013,106.099998,93.089996,86.080002,25.48,442.470001,86.529999,1331.290039,40.540001,57.009998,182.410004,26.625601,24.67,215.740005,45.93,325.290009,0.8,184.919998,96.459999,58.580002,27.02,104.519997,128.820007
07/14/2020,303.359985,66.959999,147.919998,308.519989,98.209999,67.540001,67.75,44.07,24.139999,125.089996,88.349998,27.59,26.879999,92.669998,26.41,257.790009,352.125,44.48,45.869999,22.42,23.75,98.870003,19.219999,27.27,18.98,23.575001,248.580002,31.0,315.079987,135.520004,16.459999,33.509998,55.439999,328.0,106.25,94.82,87.470001,25.280001,433.779999,87.110001,1326.25,41.18,57.200001,185.449997,26.43,24.5,219.160004,46.259998,326.660004,0.8,190.720001,96.760002,58.98,26.889999,105.389999,131.889999
07/15/2020,309.201996,66.059998,148.259995,304.070007,99.730003,69.809998,70.0,44.630001,24.6,124.5,88.889999,27.889999,27.15,93.709999,26.610001,257.799988,351.01001,44.73,46.400002,22.57,23.99,100.480003,19.3645,27.41,19.07,23.8312,249.210007,31.315001,313.779999,133.690002,16.639999,33.98,55.060001,326.700012,116.68,96.730003,87.870003,25.389999,433.01001,89.110001,1314.699951,41.959999,56.619999,188.339996,26.530001,24.5,219.759995,46.400002,332.790009,0.8,191.770004,98.540001,59.029999,26.98,104.919998,132.149994
07/16/2020,300.127991,66.589996,149.25,307.149994,100.010002,67.080002,67.269997,44.279999,23.93,124.760002,88.360001,27.83,27.190001,93.019997,26.719999,258.079987,348.200012,44.93,46.150002,22.83,24.1612,99.919998,19.030001,27.424,19.25,23.870001,242.5,31.1,311.339996,133.880005,16.370001,33.48,55.779999,326.269989,114.480003,96.400002,87.389999,25.5,426.290009,85.379997,1310.0,42.139999,55.82,188.809998,26.59,24.790001,219.110001,45.779999,330.609985,0.8,190.919998,97.260002,59.139999,27.1,104.489998,132.179993
07/17/2020,300.167999,66.400002,149.350006,306.529999,98.160004,67.559998,67.5,43.52,23.219999,125.629997,87.190002,27.9,27.299999,94.0,26.780001,260.380005,359.0,45.48,46.82,23.049999,24.3288,100.830002,19.1101,27.450001,19.280001,24.09,247.139999,30.950001,312.709991,134.660004,16.24,32.91,56.299999,324.790009,120.849998,99.25,88.169998,25.530001,432.420013,88.099998,1314.0,42.18,54.900002,190.949997,26.629999,24.700001,221.940002,46.75,330.140015,0.79,191.479996,96.279999,60.0,27.190001,105.349998,133.889999
07/20/2020,328.600006,66.889999,149.600006,303.459991,97.300003,69.0,69.07,42.5,23.58,125.239998,85.269997,28.1998,27.379999,94.550003,26.91,260.170013,358.600006,45.400002,46.119999,23.35,24.5,99.540001,19.199699,27.440001,19.290001,24.049999,254.809998,31.790001,317.130005,133.110001,16.02,32.41,55.869999,326.51001,118.099998,99.080002,88.010002,25.450001,455.269989,88.099998,1327.97998,41.950001,55.400002,193.369995,26.6,24.889999,223.429993,46.970001,332.109985,0.78,191.610001,95.650002,61.150002,27.33,106.139999,136.580002
07/21/2020,313.671997,67.809998,149.740005,305.109985,99.410004,71.489998,71.790001,44.650002,24.42,125.07,91.389999,28.27,27.5,94.0,27.01,262.420013,353.5,45.279999,47.200001,23.4,24.639999,97.400002,19.389999,27.459999,19.34,24.08,257.899994,33.380001,314.339996,134.429993,16.459999,33.43,55.84,327.73999,115.440002,98.190002,86.019997,25.719999,444.279999,87.599998,1329.849976,42.57,55.91,195.0,26.780001,25.0,222.75,47.02,334.0,0.76,192.979996,98.360001,60.700001,27.629999,105.580002,135.479996
07/22/2020,318.466003,68.529999,150.009995,306.709991,98.690002,69.839996,69.82,43.610001,24.309999,126.139999,91.040001,28.190001,27.549999,94.150002,27.01,265.170013,364.0,46.450001,48.48,23.3927,24.73,97.699997,19.52,27.440001,19.34,24.280001,251.699997,31.889999,313.799988,136.009995,16.040001,32.75,55.75,328.299988,112.669998,100.190002,86.5,25.58,445.049988,87.599998,1334.5,42.57,56.009998,195.610001,26.76,25.02,224.229996,46.900002,330.790009,0.76,198.619995,98.910004,61.049999,27.690001,104.93,132.529999
07/23/2020,302.614014,67.370003,149.610001,302.970001,98.980003,70.440002,70.68,43.700001,24.540001,126.160004,91.010002,28.290001,27.799999,92.550003,27.110001,263.809998,351.0,44.029999,48.279999,23.450001,24.780001,98.029999,19.4,27.450001,19.3454,24.215,251.880005,32.34,309.670013,137.080002,16.07,32.389999,55.849998,326.109985,110.699997,100.82,84.889999,25.719999,431.73999,84.849998,1338.0,42.490002,55.759998,199.220001,26.83,25.030001,222.300003,47.41,339.410004,0.77,197.550003,98.300003,60.400002,27.799999,104.510002,129.039993
07/24/2020,283.399994,73.900002,148.119995,300.790009,98.279999,68.82,69.040001,43.43,24.35,125.959999,90.129997,28.4,27.85,93.220001,27.08,265.309998,345.25,42.950001,48.490002,23.43,24.790001,97.110001,19.59,27.42,19.392401,24.360001,249.0,31.030001,305.790009,136.059998,16.110001,32.290001,56.849998,325.779999,111.330002,98.949997,84.220001,25.530001,430.309998,84.0,1340.0,43.349998,55.650002,195.270004,26.799999,24.92,221.440002,46.400002,326.540009,0.77,198.720001,98.43,50.59,27.82,104.93,129.630005
07/27/2020,307.920013,83.25,147.179993,298.600006,96.900002,68.330002,68.379997,44.07,24.139999,126.32,91.040001,28.389999,27.92,90.800003,27.150499,267.420013,352.299988,43.779999,48.48,23.450001,24.84,97.160004,19.309999,27.48,19.379999,24.42,250.860001,30.915001,312.679993,137.669998,16.059999,32.450001,56.869999,327.600006,112.379997,99.989998,84.709999,25.57,437.100006,85.5,1341.0,43.560001,55.34,198.979996,26.82,24.99,223.320007,47.189999,335.390015,0.79,201.25,97.209999,49.57,27.91,105.620003,132.119995
07/28/2020,295.298004,76.919998,146.830002,299.929993,97.32,69.120003,69.050003,43.549999,24.360001,127.879997,89.110001,28.459999,27.98,90.089996,27.280001,265.279999,354.0,44.48,48.18,23.4104,24.860001,96.709999,19.25,27.5,19.428301,24.35,249.050003,32.240002,307.350006,137.380005,15.99,32.099998,57.48,327.570007,112.760002,99.860001,84.010002,25.67,432.26001,85.0,1343.0,43.209999,55.349998,199.009995,26.879999,25.129999,222.179993,46.279999,337.160004,0.75,196.240005,96.269997,49.240002,28.049999,104.519997,130.130005
07/29/2020,299.821991,82.669998,146.539993,306.679993,99.68,70.419998,70.470001,44.029999,25.27,128.309998,90.07,28.700001,28.207199,91.459999,27.4,264.660004,357.600006,44.75,48.02,23.59,24.98,97.010002,19.552,27.68,19.607201,24.35,252.449997,32.240002,308.850006,137.929993,15.98,32.41,57.450001,326.140015,113.080002,102.519997,84.410004,25.719999,436.299988,83.300003,1347.0,43.900002,55.700001,202.130005,26.84,25.34,224.380005,46.709999,341.359985,0.75,196.210007,96.970001,48.07,28.33,105.779999,131.639999
07/30/2020,297.497986,79.93,146.839996,305.230011,97.019997,69.059998,69.150002,41.869999,24.84,131.419998,86.269997,28.8204,28.200001,89.040001,27.440001,266.309998,352.799988,44.389999,47.689999,23.309999,24.700001,96.040001,19.68,27.33,19.68,24.51,252.740005,31.790001,312.100006,137.690002,15.35,30.84,57.299999,324.820007,114.830002,101.529999,84.230003,25.780001,438.880005,85.139999,1351.98999,43.669998,55.25,202.139999,26.82,25.41,223.979996,46.439999,339.459991,0.76,195.410004,96.82,47.990002,28.290001,105.480003,128.889999
07/31/2020,286.152008,78.889999,145.759995,302.779999,96.639999,68.489998,68.559998,42.080002,24.879999,131.119995,83.940002,28.389999,27.879999,86.290001,27.530001,265.48999,346.48999,43.099998,47.240002,23.42,24.75,94.910004,20.09,27.290001,19.889999,24.549999,251.020004,31.48,316.75,137.660004,14.89,29.809999,57.48,325.529999,111.0,100.639999,82.139999,25.93,444.320007,81.0,1351.5,42.799999,55.450001,203.800003,26.790001,25.23,224.779999,47.099998,326.540009,0.75,194.279999,97.610001,47.73,28.389999,107.379997,127.550003
08/03/2020,297.0,78.949997,147.350006,303.609985,96.099998,69.599998,69.68,42.25,24.99,131.289993,84.809998,28.120001,27.65,87.779999,27.450001,266.179993,345.209991,44.16,46.299999,23.3738,24.709999,95.940002,19.879999,27.200001,19.82,24.469999,257.940002,31.6,321.230011,136.699997,15.0,30.299999,57.240002,329.320007,112.099998,100.68,83.650002,26.030001,447.970001,83.980003,1359.02002,42.880001,55.98,206.830002,26.85,25.059999,227.179993,47.16,329.959991,0.74,194.399994,98.330002,48.299999,28.549999,106.879997,129.320007
08/04/2020,297.399994,80.190002,147.220001,304.5,95.550003,71.190002,71.230003,43.470001,25.01,133.789993,86.489998,28.1,27.549999,87.699997,27.32,267.869995,345.799988,43.830002,46.689999,23.43,24.74,94.290001,19.99,27.200001,19.940001,24.49,262.200012,32.223999,328.390015,137.470001,15.35,31.35,57.91,339.790009,111.610001,99.93,84.150002,25.92,446.920013,84.099998,1357.550049,43.209999,56.0,206.070007,26.85,25.26,227.149994,47.669998,333.01001,0.74,199.360001,97.330002,49.130001,28.25,108.389999,132.229996
08/05/2020,297.003998,81.629997,148.399994,312.470001,97.209999,72.449997,72.099998,43.849998,25.389999,133.440002,87.199997,27.99,27.57,88.889999,27.299999,267.480011,353.570007,43.400002,47.220001,23.6,24.75,93.25,20.1,27.110001,19.940001,24.58,264.910004,33.189999,329.540009,136.25,15.5,31.52,57.540001,339.970001,111.68,102.139999,83.419998,26.0599,449.51001,83.650002,1357.900024,42.290001,55.5,205.539993,26.860001,25.41,228.699997,47.330002,338.359985,0.72,199.259995,100.940002,48.919998,28.129999,107.900002,132.699997
